,Unnamed: 0,Name,所属日期,股票名称,股票代码,50周价格水平,当日涨幅,当月涨幅,调入状态,推荐家数,所属行业,市值,推荐机构,推荐逻辑,流通市值(亿元),date,ticker_1,新进
1327,1327,202105金股.xlsx,2021/4/30,"浙江美大
SZ002677",SZ002677,0.8955,-0.0014,0.0087,近3个月首推,1,家用电器,小市值,山西证券,集成灶对传统厨电存在替代品效应。2020年厨电行业零售额和零售 量分别同比下滑7.7%、6.8%。集成灶整体零售额为182亿元，同比上 涨14%，零售量238万台，同比上涨12%，量额基本实现同步增长。Q2 至Q4，集成灶行业实际零售额增速同比为19.4%。2017年至2019年， 国内集成灶销量占烟灶产品总销量的比例分别为5%、9%和11%，考虑 到行业的复合增速以及历史渗透率增速，预计2023年集成灶渗透率 将达到21%。,143.23,2021-04-30,A002677,1
1329,1329,202105金股.xlsx,2021/4/30,"安科生物
SZ300009",SZ300009,0.7221,-0.0407,-0.0344,近9个月首推,2,医药生物,中市值,山西证券,刚性需求带来确定性成长，我们维持行业长期看好观点，创新和消 费升级仍为中长期投资主线：（1）带量采购常态化倒逼企业向创新 转型，医保“腾轮换鸟”加速创新药放量，政策大力推动创新研 发，我国医药创新迎来黄金发展期，建议关注研发实力雄厚，管线 丰富，梯度合理，产品优势突出的国产创新龙头企业及产业链相关 优质CXO企业，恒瑞医药、药明康德等；（2）随着国内经济水平的 不断提高，医药产业迎来消费升级需求，具有消费属性且规避医保 控费政策的疫苗、生长激素等药品细分领域景气度持续，建议关注 相关优质龙头企业智飞生物、康泰生物、长春高新等。,269.95,2021-04-30,A300009,1
1330,1330,202105金股.xlsx,2021/4/30,"中 青 旅
SH600138",SH600138,0.5468,-0.006,-0.0391,近8个月首推,1,休闲服务,小市值,山西证券,疫情在国内基本得到有效控，五一五天小长假市场预计将有2亿人次 出游，国内旅游市场进入旺季。同时国际疫情进入第三波反弹，出 境游复苏短期概率较小，小长假居民出游依旧以国内市场为主。经 过去年疫情对消费行业影响，预计未来居民消费将呈K型分化。已经 被培养消费偏好的消费者将继续提高购买力；对资产管理持保守态 度的消费者降增加储蓄比例。,84.25,2021-04-30,A600138,1
1334,1334,202105金股.xlsx,2021/4/30,"艾迪精密
SH603638",SH603638,0.3932,-0.0554,-0.0535,近2个月首推,1,机械设备,中市值,山西证券,据CME观测，2021年4月挖掘机销量（含出口）50000台左右，同比增 速10%左右。分市场来看，国内市场预计销量45000台，增速4%左 右；出口市场预估销量5000台，增速143%左右。4月国内销量增速受 去年高基数影响明显回落，出口市场持续高增长。海外出口回暖、 国四法规切换、地产基建投资稳定增长、小城镇及新农村建设等因 素催化下，行业内在增长动力持续。,342.33,2021-04-30,A603638,1
1335,1335,202105金股.xlsx,2021/4/30,"三只松鼠
SZ300783",SZ300783,0.3926,-0.0408,-0.0588,近12个月首推,1,食品饮料,小市值,山西证券,春节后大宗商品涨价潮之下经济复苏预期加强，引发市场风格短期 向顺周期板块切换。白酒板块过去两年涨幅巨大，且春节前迎来一 波快速上涨行情，因此节后下跌亦属于短期快涨之后的正常回调。 我们认为消费升级的逻辑未变，白酒分化成长的逻辑依旧，名优酒 仍处于景气的通道中。最近板块企稳反弹，我们认为杀估值已告一 段路。 随着年报一季报披露较好的业绩有望对板块做出一定 的支撑,120.82,2021-04-30,A300783,1
1336,1336,202105金股.xlsx,2021/4/30,"喜 临 门
SH603008",SH603008,0.8615,-0.023,-0.0642,近12个月首推,1,轻工制造,小市值,山西证券,随着国内疫情防控常态化、绝大多数省市区转为中低风险，当前基 本实现全面复工复产复学，叠加促进消费政策的大力加持和生效。 我们看好竣工小高峰+精装修利好、需求滞后兑现的家具板块，受益 全面复学复课和办公集采的文具板块，以及下游需求回暖、盈利弹 性向好的造纸包装板块。,111.03,2021-04-30,A603008,1
1337,1337,202105金股.xlsx,2021/4/30,"杭可科技
科688006",科688006,0.5889,0.0123,0.0515,近3个月首推,1,机械设备,小市值,东吴证券,建仓,0.0,2021-04-30,A688006,1
1340,1340,202105金股.xlsx,2021/4/30,"用友网络
SH600588",SH600588,0.0488,-0.0122,-0.0271,近2个月首推,1,计算机,大市值,东吴证券,建仓,1063.1,2021-04-30,A600588,1
1342,1342,202105金股.xlsx,2021/4/30,"汇川技术
SZ300124",SZ300124,0.6563,-0.0565,-0.0509,近2个月首推,1,电气设备,大市值,东吴证券,建仓,1506.58,2021-04-30,A300124,1
1347,1347,202105金股.xlsx,2021/4/30,"青岛啤酒
SH600600",SH600600,0.5025,0.0082,0.0021,近4个月首推,3,食品饮料,中市值,西部证券,（1）公司发布Q1业绩公告，实现收入同比+42%，其中销量同比+35%，吨价同比+6%，利润同比+90%，收入利润均超市场预期。超预期主要来自场景恢复+产品结构持续优化，其中青岛主品牌销量同比增长44%，整体产品毛利率达45.13%，同比+5pcts。销售费用率22.5%，同比+0.9pcts；管理费用率3.8%，同比持平；净利率11.8%，同比+3pcts，高端化进程下盈利提升显著。 （2）参考跟踪报告内山东渠道调研情况，受低基数下消费恢复拉动，省区市场1Q调货量较20年同比增长+34%，同比19年约个位数增长，动销恢复已超2019年同期水平，伴随疫情赛事恢复下结构升级加速，看好后续旺季量价同升推动业绩增长。 （3）回顾20年，疫情背景下公司吨价 3548 元/吨，同比+2.0%，分季度Q1/Q2/Q3/Q4 吨价分别同比+5.2%/+0.8%/+1.8%/+4.9%，整体结构升级在疫情年份维持加速态势，验证公司具备优秀中高端升级基础（公司6元以上中高产品占比约50%）。 （4）21年考虑消费场景恢复+结构升级及提价预期+管理提效，罐化率有望+2pcts至28%，整体吨价预计有望同比增长5-6%，看好国产品质龙头后续盈利持续提升。,629.45,2021-04-30,A600600,1
1348,1348,202105金股.xlsx,2021/4/30,"玲珑轮胎
SH601966",SH601966,0.9053,-0.0232,-0.0382,近3个月首推,2,化工,中市值,西部证券,1）短期公司业绩有望超预期，主要来自超量订单带来的开工率提升和规模效应；2）中期公司凭借规模优势抢占国内零售市场，国内零售渠道正在加速向头部集中；3）公司配套业务领先优势明显，有望赚取作为龙头的估值溢价；4）远期中国轮胎龙头抢占全球市场份额趋势加速，当前全球市占率不到2%，距离国际一线企业还有极大空间，公司产品品质不输外资并具备高性价比优势，伴随产能稳定扩张抢占全球市占率将是确定性事件。 我们预计公司21-23年净利润27.5/33.6/41.7亿元，对应当前PE 27.6x/22.5x/18.2x，给予公司2022年30倍估值。,742.27,2021-04-30,A601966,1
1358,1358,202105金股.xlsx,2021/4/30,"金辉控股
HK09993",HK09993,0.9889,-0.002,0.0596,近12个月首推,1,港股,小市值,申港证券,公司2020年销售即将突破千亿，毛利率企稳回升；土储建面2404.78万平，权益比达78.26%，其中94.7%位于二线及核心三线城市；负债端全部达到“三道红线”政策绿档要求；董事长林定强之子林宇出任执行总裁，将为公司带来创新理念。,0.0,2021-04-30,AK09993,1
1359,1359,202105金股.xlsx,2021/4/30,"宝丰能源
SH600989",SH600989,0.6071,0.035,0.0407,近2个月首推,1,化工,中市值,申港证券,作为现代煤化工行业的龙头企业，公司背靠中国能源化工“金三角”之一的宁东国家级能源化工基地，逐步形成了“煤、焦、气、化、油、电”多联产循环经济产业链。主营业务涵盖聚烯烃和焦炭板块，随着全球经济的稳步复苏，未来油价重心有望进一步上移，聚烯烃成本支撑明显增强，公司产品将持续收益。而焦炭板块的景气度也在持续，一方面，焦炭供给侧改革稳步推进，另一方面，内蒙古能源双控政策逐步实施，未来焦炭新增产能将十分有限，而公司则凭借原料成本优势和持续扩大的焦炭产能，市场份额有望进一步提升。另外，公司还积极布局一系列煤制烯烃及下游产品项目，包括400万吨/年煤制烯烃示范项目以及宁东三期50万吨/年煤制烯烃与50万吨C2-C5综合利用制烯烃项目。这些大型的在建以及规划项目，将有力保障公司未来的成长空间，维持买入评级。,325.07,2021-04-30,A600989,1
1360,1360,202105金股.xlsx,2021/4/30,"绿叶制药
HK02186",HK02186,0.3714,0.0104,0.0275,近12个月首推,1,港股,小市值,申港证券,绿叶制药当前大概率正是基本面反转前夕的雪茄烟蒂型标的，在当前位置试仓买入赔率极佳（对了继续加）： 1）壁垒方面，公司高端制剂（特别是脂质体微球）有很深的壁垒，属于因存在显著工艺黑箱、即便别人想照抄专利里的工艺也不是想抄就能抄得来的，国内当前拥有此类高端制剂能力的企业依然稀缺，为公司的长期存续带来强安全边际。 2）内生增长方面，集采给公司主业带来的利空有望在2021年陆续出尽，后续高端制剂出海甚至创新管线陆续放量则值得期待，让公司后续业绩继续滑坡的风险大幅降低，启动新成长的可能性大幅提升。 3）“外延”增长方面，高瓴资本今年1月底大笔参与公司定增，当前持股比例已达15.6%，并已派驻董事实际参与公司管理。凭借操作空间很大的产业资源对接，高瓴资本后续有望助公司打开新的成长空间，让公司进一步降低落入PEG陷阱的风险。 4）估值方面，因资本市场长期不看好公司，这种不看好口碑相传的放大效应已让公司当前估值达到历史低位。但因公司有高壁垒高端制剂这种强安全边际的能力，近期高瓴资本也已重金买入并实际参与管理，大幅降低了公司当前低估值是PEG陷阱的可能性。,0.0,2021-04-30,AK02186,1
1361,1361,202105金股.xlsx,2021/4/30,"青岛啤酒
SH600600",SH600600,0.5025,0.0082,0.0021,近4个月首推,3,食品饮料,中市值,申港证券,1、Q1营收+41.87%、归母净利润 +90.26%，较 2019Q1 +26.5%，业绩增长略超预期，对本月开始的半年报预期形成支撑。 2、疫情大幅好转后二季度夜场等高端渠道恢复，奥古特等高端产品销售有望提速、产品结构有望大幅优化。 3、成本上行传导到消费端，或推动产品提价，盈利能力有望进一步提升。 4、利润考核导向推动高端化进程延续，价格取代量成为竞争首要因素，龙头企业持续受益。,629.45,2021-04-30,A600600,1
1363,1363,202105金股.xlsx,2021/4/30,"特变电工
SH600089",SH600089,0.7177,-0.013,-0.013,近2个月首推,2,电气设备,中市值,申港证券,公司持有新特能源65%股份，新特能源拥有8万吨硅料产能，已与隆基锁定5年27万吨供货长单，与晶澳锁定5年9.72+18.1万吨供货长单，与上机数控锁定5年7万吨长单，合计12.3万吨/年，150%产能已被锁定，需求无需担心。硅料2021是供需最紧张环节，当前价格已突破15万/吨，远超市场预期，预计2021全年将维持硅料紧张。2021Q1实现归母净利润21.2亿，同比增长414%，进入业绩兑现期。已经公告筹划新特能源回归A股上市，并且将在包头建设20万吨硅料产能以及10GW新能源电站，成长性进一步加强。公司传统输变电业务，有望随着十四五电网投资增加充分受益，维持稳定增长。,457.97,2021-04-30,A600089,1
1364,1364,202105金股.xlsx,2021/4/30,"湘 油 泵
SH603319",SH603319,0.3184,-0.0042,-0.023,近12个月首推,1,汽车,小市值,申港证券,1、传统机油泵业务稳定，变速箱泵快速上量，在手订单充裕，业绩增长确定性强； 2、布局智能驾驶执行层，东嘉智能在EPS领域有积淀，有望打开全新增量空间； 3、估值处于低位。,32.72,2021-04-30,A603319,1
1367,1367,202105金股.xlsx,2021/4/30,"赣锋锂业
SZ002460",SZ002460,0.6047,-0.0202,-0.028,近2个月首推,2,有色金属,大市值,申港证券,1、锂资源板块经过调整，估值逻辑基本被市场接受；2、下游新能源汽车持续超预期增长，储能业务在政策支持下增长预期明显，锂价有望持续走强；3、一季度利润同比增长6046%，二季度迎来锂盐长单价格调整窗口，利润将进一步放大。,1206.27,2021-04-30,A002460,1
