,Unnamed: 0,Name,所属日期,股票名称,股票代码,50周价格水平,当日涨幅,当月涨幅,调入状态,推荐家数,所属行业,市值,推荐机构,推荐逻辑,流通市值(亿元),date,ticker_1,新进
1752,1752,202106金股.xlsx,2021/6/1,"汇川技术
SZ300124",SZ300124,0.7516,-0.0179,-0.0256,连续2个月推荐,1,电气设备,大市值,银河证券,,,2021-06-01,A300124,0
1756,1756,202106金股.xlsx,2021/6/1,"旗滨集团
SH601636",SH601636,0.9879,0.0116,0.0386,连续13个月推荐,2,建筑材料,中市值,东方证券,,,2021-06-01,A601636,0
1757,1757,202106金股.xlsx,2021/6/1,"华 润 微
科688396",科688396,0.6333,-0.0275,-0.009,连续3个月推荐,2,电子,小市值,东方证券,,,2021-06-01,A688396,0
1758,1758,202106金股.xlsx,2021/6/1,"歌尔股份
SZ002241",SZ002241,0.6097,-0.0427,-0.0098,连续13个月推荐,1,电子,大市值,东方证券,,,2021-06-01,A002241,0
1759,1759,202106金股.xlsx,2021/6/1,"招商银行
SH600036",SH600036,0.9432,0.0038,-0.0105,连续15个月推荐,5,银行,大市值,东方证券,,,2021-06-01,A600036,0
1760,1760,202106金股.xlsx,2021/6/1,"宁德时代
SZ300750",SZ300750,0.9623,-0.002,-0.0222,连续19个月推荐,5,电气设备,大市值,东方证券,,,2021-06-01,A300750,0
1761,1761,202106金股.xlsx,2021/6/1,"中国中免
SH601888",SH601888,0.7208,-0.0264,-0.0275,连续14个月推荐,2,休闲服务,大市值,东方证券,,,2021-06-01,A601888,0
1762,1762,202106金股.xlsx,2021/6/1,"钢研高纳
SZ300034",SZ300034,0.4658,-0.0245,-0.0442,连续6个月推荐,1,国防军工,小市值,东方证券,,,2021-06-01,A300034,0
1763,1763,202106金股.xlsx,2021/6/1,"海优新材
科688680",科688680,0.4525,-0.04,-0.0578,连续2个月推荐,1,电气设备,小市值,东方证券,,,2021-06-01,A688680,0
1766,1766,202106金股.xlsx,2021/6/1,"百隆东方
SH601339",SH601339,0.6986,0.0148,0.0205,连续3个月推荐,1,纺织服装,小市值,华西证券,,,2021-06-01,A601339,0
1770,1770,202106金股.xlsx,2021/6/1,"金河生物
SZ002688",SZ002688,0.5039,-0.0268,-0.0129,连续4个月推荐,1,农林牧渔,小市值,华西证券,,,2021-06-01,A002688,0
1772,1772,202106金股.xlsx,2021/6/1,"科大讯飞
SZ002230",SZ002230,0.8913,-0.0128,-0.0285,连续8个月推荐,2,计算机,大市值,华西证券,,,2021-06-01,A002230,0
1775,1775,202106金股.xlsx,2021/6/1,"翔宇医疗
科688626",科688626,0.901,-0.0798,-0.096,连续2个月推荐,2,医药生物,小市值,华西证券,,,2021-06-01,A688626,0
1777,1777,202106金股.xlsx,2021/6/1,"药明康德
SH603259",SH603259,0.8709,0.0007,0.0522,连续8个月推荐,3,医药生物,大市值,兴业证券,,,2021-06-01,A603259,0
1779,1779,202106金股.xlsx,2021/6/1,"拓普集团
SH601689",SH601689,0.4765,0.0008,0.0112,连续2个月推荐,2,汽车,中市值,兴业证券,,,2021-06-01,A601689,0
1780,1780,202106金股.xlsx,2021/6/1,"五 粮 液
SZ000858",SZ000858,0.777,-0.0122,-0.0104,连续15个月推荐,6,食品饮料,大市值,兴业证券,,,2021-06-01,A000858,0
1781,1781,202106金股.xlsx,2021/6/1,"宁德时代
SZ300750",SZ300750,0.9623,-0.002,-0.0222,连续19个月推荐,5,电气设备,大市值,兴业证券,,,2021-06-01,A300750,0
1782,1782,202106金股.xlsx,2021/6/1,"南山铝业
SH600219",SH600219,0.6599,-0.015,-0.0224,连续2个月推荐,2,有色金属,中市值,兴业证券,,,2021-06-01,A600219,0
1783,1783,202106金股.xlsx,2021/6/1,"紫光国微
SZ002049",SZ002049,0.7686,-0.0306,-0.0227,连续6个月推荐,4,电子,中市值,兴业证券,,,2021-06-01,A002049,0
1785,1785,202106金股.xlsx,2021/6/1,"极米科技
科688696",科688696,0.8946,-0.0668,-0.0693,连续3个月推荐,2,家用电器,小市值,兴业证券,,,2021-06-01,A688696,0
1786,1786,202106金股.xlsx,2021/6/1,"雅克科技
SZ002409",SZ002409,1.0,-0.0108,0.0881,连续2个月推荐,1,电子,中市值,天风证券,,,2021-06-01,A002409,0
1788,1788,202106金股.xlsx,2021/6/1,"三友化工
SH600409",SH600409,0.567,-0.0236,0.055,连续6个月推荐,1,化工,中市值,天风证券,,,2021-06-01,A600409,0
1790,1790,202106金股.xlsx,2021/6/1,"长城汽车
SH601633",SH601633,0.6888,0.0143,0.0327,连续2个月推荐,2,汽车,大市值,天风证券,,,2021-06-01,A601633,0
1791,1791,202106金股.xlsx,2021/6/1,"国际医学
SZ000516",SZ000516,0.9778,-0.0163,0.0302,连续3个月推荐,1,医药生物,中市值,天风证券,,,2021-06-01,A000516,0
1797,1797,202106金股.xlsx,2021/6/1,"绝味食品
SH603517",SH603517,0.4917,-0.0128,-0.0086,连续2个月推荐,2,食品饮料,中市值,德邦证券,,,2021-06-01,A603517,0
1798,1798,202106金股.xlsx,2021/6/1,"玲珑轮胎
SH601966",SH601966,0.6901,0.0022,-0.0333,连续2个月推荐,3,化工,中市值,德邦证券,,,2021-06-01,A601966,0
1800,1800,202106金股.xlsx,2021/6/1,"国瓷材料
SZ300285",SZ300285,0.7545,-0.0265,-0.0347,连续2个月推荐,1,化工,中市值,德邦证券,,,2021-06-01,A300285,0
1801,1801,202106金股.xlsx,2021/6/1,"金博股份
科688598",科688598,0.6824,0.024,0.1882,连续3个月推荐,2,有色金属,小市值,华金证券,,,2021-06-01,A688598,0
1802,1802,202106金股.xlsx,2021/6/1,"药明康德
SH603259",SH603259,0.8709,0.0007,0.0522,连续8个月推荐,3,医药生物,大市值,华金证券,,,2021-06-01,A603259,0
1803,1803,202106金股.xlsx,2021/6/1,"海大集团
SZ002311",SZ002311,0.7692,0.0221,0.0239,连续3个月推荐,1,农林牧渔,大市值,华金证券,,,2021-06-01,A002311,0
1804,1804,202106金股.xlsx,2021/6/1,"瀚蓝环境
SH600323",SH600323,0.2947,0.0101,0.0029,连续6个月推荐,1,公用事业,小市值,华金证券,,,2021-06-01,A600323,0
1805,1805,202106金股.xlsx,2021/6/1,"晶盛机电
SZ300316",SZ300316,0.8791,-0.0049,-0.0049,连续7个月推荐,2,电气设备,中市值,华金证券,,,2021-06-01,A300316,0
1806,1806,202106金股.xlsx,2021/6/1,"今 世 缘
SH603369",SH603369,0.7035,-0.0077,-0.0074,连续3个月推荐,2,食品饮料,中市值,华金证券,,,2021-06-01,A603369,0
1808,1808,202106金股.xlsx,2021/6/1,"玲珑轮胎
SH601966",SH601966,0.6901,0.0022,-0.0333,连续2个月推荐,3,化工,中市值,华金证券,,,2021-06-01,A601966,0
1809,1809,202106金股.xlsx,2021/6/1,"圣邦股份
SZ300661",SZ300661,0.3757,-0.0196,-0.0401,连续2个月推荐,1,电子,中市值,华金证券,,,2021-06-01,A300661,0
1810,1810,202106金股.xlsx,2021/6/1,"锐科激光
SZ300747",SZ300747,0.8776,-0.0029,-0.0464,连续3个月推荐,1,电子,小市值,华金证券,,,2021-06-01,A300747,0
1811,1811,202106金股.xlsx,2021/6/1,"恒生电子
SH600570",SH600570,0.2761,-0.0285,-0.0501,连续2个月推荐,3,计算机,中市值,华金证券,,,2021-06-01,A600570,0
1812,1812,202106金股.xlsx,2021/6/1,"中航科工
HK02357",HK02357,0.356,-0.0249,-0.0538,连续3个月推荐,1,港股,小市值,华金证券,,,2021-06-01,AK02357,0
1813,1813,202106金股.xlsx,2021/6/1,"中微公司
科688012",科688012,0.1969,0.0079,0.0597,连续2个月推荐,2,机械设备,小市值,中银证券,,,2021-06-01,A688012,0
1814,1814,202106金股.xlsx,2021/6/1,"广州酒家
SH603043",SH603043,0.4759,0.0121,0.0295,连续2个月推荐,1,食品饮料,小市值,中银证券,,,2021-06-01,A603043,0
1816,1816,202106金股.xlsx,2021/6/1,"江苏银行
SH600919",SH600919,0.9389,0.0026,0.0183,连续4个月推荐,2,银行,大市值,中银证券,,,2021-06-01,A600919,0
1820,1820,202106金股.xlsx,2021/6/1,"华新水泥
SH600801",SH600801,0.2572,-0.0009,-0.0303,连续10个月推荐,1,建筑材料,中市值,中银证券,,,2021-06-01,A600801,0
1821,1821,202106金股.xlsx,2021/6/1,"福昕软件
科688095",科688095,0.4489,-0.0235,-0.0307,连续2个月推荐,1,计算机,小市值,中银证券,,,2021-06-01,A688095,0
1822,1822,202106金股.xlsx,2021/6/1,"东方财富
SZ300059",SZ300059,0.8622,-0.023,-0.0365,连续18个月推荐,13,非银金融,大市值,中银证券,,,2021-06-01,A300059,0
1823,1823,202106金股.xlsx,2021/6/1,"华鲁恒升
SH600426",SH600426,0.6568,0.083,0.1914,连续10个月推荐,1,化工,中市值,川财证券,,,2021-06-01,A600426,0
1824,1824,202106金股.xlsx,2021/6/1,"长城汽车
SH601633",SH601633,0.6888,0.0143,0.0327,连续2个月推荐,2,汽车,大市值,川财证券,,,2021-06-01,A601633,0
1825,1825,202106金股.xlsx,2021/6/1,"海油发展
SH600968",SH600968,0.6615,0.0076,0.0193,连续4个月推荐,1,采掘,小市值,川财证券,,,2021-06-01,A600968,0
1826,1826,202106金股.xlsx,2021/6/1,"宋城演艺
SZ300144",SZ300144,0.4244,-0.0252,0.0056,连续3个月推荐,1,休闲服务,中市值,川财证券,,,2021-06-01,A300144,0
1827,1827,202106金股.xlsx,2021/6/1,"贵州茅台
SH600519",SH600519,0.6675,-0.0085,0.0018,连续16个月推荐,2,食品饮料,大市值,川财证券,,,2021-06-01,A600519,0
1828,1828,202106金股.xlsx,2021/6/1,"当代文体
SH600136",SH600136,0.5158,-0.0182,0.0,连续2个月推荐,2,传媒,小市值,川财证券,,,2021-06-01,A600136,0
1829,1829,202106金股.xlsx,2021/6/1,"泸州老窖
SZ000568",SZ000568,0.7895,-0.0105,-0.0005,连续3个月推荐,4,食品饮料,大市值,川财证券,,,2021-06-01,A000568,0
1830,1830,202106金股.xlsx,2021/6/1,"德方纳米
SZ300769",SZ300769,0.9597,-0.0298,-0.031,连续2个月推荐,2,化工,小市值,川财证券,,,2021-06-01,A300769,0
1831,1831,202106金股.xlsx,2021/6/1,"中航机电
SZ002013",SZ002013,0.4219,-0.0162,-0.0338,连续6个月推荐,1,国防军工,中市值,川财证券,,,2021-06-01,A002013,0
1832,1832,202106金股.xlsx,2021/6/1,"蔚蓝锂芯
SZ002245",SZ002245,0.9425,-0.0216,-0.0578,连续4个月推荐,2,交通运输,小市值,川财证券,,,2021-06-01,A002245,0
1833,1833,202106金股.xlsx,2021/6/1,"吉 比 特
SH603444",SH603444,0.5539,0.04,0.0436,连续6个月推荐,1,传媒,中市值,山西证券,,,2021-06-01,A603444,0
1835,1835,202106金股.xlsx,2021/6/1,"浙江美大
SZ002677",SZ002677,0.7703,-0.0309,-0.0077,连续2个月推荐,1,家用电器,小市值,山西证券,,,2021-06-01,A002677,0
1836,1836,202106金股.xlsx,2021/6/1,"五 粮 液
SZ000858",SZ000858,0.777,-0.0122,-0.0104,连续15个月推荐,6,食品饮料,大市值,山西证券,,,2021-06-01,A000858,0
1837,1837,202106金股.xlsx,2021/6/1,"中兴通讯
SZ000063",SZ000063,0.1945,-0.026,-0.0223,连续4个月推荐,7,通信,大市值,山西证券,,,2021-06-01,A000063,0
1838,1838,202106金股.xlsx,2021/6/1,"珀 莱 雅
SH603605",SH603605,0.4445,-0.0296,-0.0232,连续2个月推荐,2,化工,中市值,山西证券,,,2021-06-01,A603605,0
1839,1839,202106金股.xlsx,2021/6/1,"艾迪精密
SH603638",SH603638,0.3746,-0.0028,-0.0261,连续2个月推荐,1,机械设备,中市值,山西证券,,,2021-06-01,A603638,0
1841,1841,202106金股.xlsx,2021/6/1,"阳光电源
SZ300274",SZ300274,0.7595,-0.0257,-0.0343,连续3个月推荐,2,电气设备,大市值,山西证券,,,2021-06-01,A300274,0
1842,1842,202106金股.xlsx,2021/6/1,"东方财富
SZ300059",SZ300059,0.8622,-0.023,-0.0365,连续18个月推荐,13,非银金融,大市值,山西证券,,,2021-06-01,A300059,0
1843,1843,202106金股.xlsx,2021/6/1,"智飞生物
SZ300122",SZ300122,0.7483,-0.063,-0.0574,连续6个月推荐,1,医药生物,大市值,山西证券,,,2021-06-01,A300122,0
1845,1845,202106金股.xlsx,2021/6/1,"兆易创新
SH603986",SH603986,0.298,0.0165,0.0226,连续5个月推荐,1,电子,中市值,国元证券,,,2021-06-01,A603986,0
1849,1849,202106金股.xlsx,2021/6/1,"华熙生物
科688363",科688363,0.9484,-0.1154,-0.1156,连续2个月推荐,3,医药生物,小市值,国元证券,,,2021-06-01,A688363,0
1850,1850,202106金股.xlsx,2021/6/1,"舍得酒业
SH600702",SH600702,0.9942,0.0087,0.1007,连续3个月推荐,4,食品饮料,中市值,申港证券,,,2021-06-01,A600702,0
1852,1852,202106金股.xlsx,2021/6/1,"拓普集团
SH601689",SH601689,0.4765,0.0008,0.0112,连续2个月推荐,2,汽车,中市值,申港证券,,,2021-06-01,A601689,0
1853,1853,202106金股.xlsx,2021/6/1,"云铝股份
SZ000807",SZ000807,0.8896,-0.0204,0.005,连续5个月推荐,3,有色金属,中市值,申港证券,,,2021-06-01,A000807,0
1854,1854,202106金股.xlsx,2021/6/1,"华菱钢铁
SZ000932",SZ000932,0.6089,-0.016,-0.0073,连续4个月推荐,2,钢铁,中市值,申港证券,,,2021-06-01,A000932,0
1855,1855,202106金股.xlsx,2021/6/1,"隆基股份
SH601012",SH601012,0.712,0.0019,-0.0079,连续12个月推荐,1,电气设备,大市值,申港证券,,,2021-06-01,A601012,0
1856,1856,202106金股.xlsx,2021/6/1,"韦尔股份
SH603501",SH603501,0.8343,-0.01,-0.0099,连续8个月推荐,3,电子,大市值,申港证券,,,2021-06-01,A603501,0
1857,1857,202106金股.xlsx,2021/6/1,"长安汽车
SZ000625",SZ000625,0.7433,-0.0349,-0.0333,连续2个月推荐,2,汽车,中市值,申港证券,,,2021-06-01,A000625,0
1858,1858,202106金股.xlsx,2021/6/1,"绿叶制药
HK02186",HK02186,0.5486,-0.0295,-0.0488,连续2个月推荐,1,港股,小市值,申港证券,,,2021-06-01,AK02186,0
1859,1859,202106金股.xlsx,2021/6/1,"中科创达
SZ300496",SZ300496,0.8765,-0.0338,-0.0717,连续2个月推荐,3,计算机,中市值,申港证券,,,2021-06-01,A300496,0
1861,1861,202106金股.xlsx,2021/6/1,"洋河股份
SZ002304",SZ002304,0.7858,-0.0457,0.0233,连续2个月推荐,8,食品饮料,大市值,东莞证券,,,2021-06-01,A002304,0
1862,1862,202106金股.xlsx,2021/6/1,"云铝股份
SZ000807",SZ000807,0.8896,-0.0204,0.005,连续5个月推荐,3,有色金属,中市值,东莞证券,,,2021-06-01,A000807,0
1863,1863,202106金股.xlsx,2021/6/1,"美的集团
SZ000333",SZ000333,0.433,0.0115,0.0011,连续13个月推荐,1,家用电器,大市值,东莞证券,,,2021-06-01,A000333,0
1865,1865,202106金股.xlsx,2021/6/1,"宁德时代
SZ300750",SZ300750,0.9623,-0.002,-0.0222,连续19个月推荐,5,电气设备,大市值,东莞证券,,,2021-06-01,A300750,0
1866,1866,202106金股.xlsx,2021/6/1,"恒瑞医药
SH600276",SH600276,0.2434,-0.0356,-0.0225,连续9个月推荐,2,医药生物,大市值,东莞证券,,,2021-06-01,A600276,0
1869,1869,202106金股.xlsx,2021/6/1,"中航高科
SH600862",SH600862,0.5169,-0.0223,-0.0427,连续2个月推荐,2,国防军工,中市值,东莞证券,,,2021-06-01,A600862,0
1870,1870,202106金股.xlsx,2021/6/1,"潞安环能
SH601699",SH601699,0.9579,0.0622,0.1686,连续2个月推荐,2,采掘,中市值,西部证券,,,2021-06-01,A601699,0
1871,1871,202106金股.xlsx,2021/6/1,"赣锋锂业
SZ002460",SZ002460,0.7948,0.0158,0.0086,连续2个月推荐,2,有色金属,大市值,西部证券,,,2021-06-01,A002460,0
1872,1872,202106金股.xlsx,2021/6/1,"太钢不锈
SZ000825",SZ000825,0.6864,-0.037,0.0057,连续3个月推荐,1,钢铁,中市值,西部证券,,,2021-06-01,A000825,0
1873,1873,202106金股.xlsx,2021/6/1,"宝钛股份
SH600456",SH600456,0.5077,0.0,0.0016,连续3个月推荐,1,有色金属,小市值,西部证券,,,2021-06-01,A600456,0
1875,1875,202106金股.xlsx,2021/6/1,"斯达半导
SH603290",SH603290,0.527,-0.0021,-0.0181,连续2个月推荐,2,电子,小市值,西部证券,,,2021-06-01,A603290,0
1876,1876,202106金股.xlsx,2021/6/1,"亿纬锂能
SZ300014",SZ300014,0.8326,-0.0008,-0.0355,连续9个月推荐,4,电气设备,大市值,西部证券,,,2021-06-01,A300014,0
1877,1877,202106金股.xlsx,2021/6/1,"东方财富
SZ300059",SZ300059,0.8622,-0.023,-0.0365,连续18个月推荐,13,非银金融,大市值,西部证券,,,2021-06-01,A300059,0
1878,1878,202106金股.xlsx,2021/6/1,"文灿股份
SH603348",SH603348,0.757,-0.073,-0.0417,连续2个月推荐,1,汽车,小市值,西部证券,,,2021-06-01,A603348,0
1880,1880,202106金股.xlsx,2021/6/1,"潞安环能
SH601699",SH601699,0.9579,0.0622,0.1686,连续2个月推荐,2,采掘,中市值,安信证券,,,2021-06-01,A601699,0
1882,1882,202106金股.xlsx,2021/6/1,"舍得酒业
SH600702",SH600702,0.9942,0.0087,0.1007,连续3个月推荐,4,食品饮料,中市值,安信证券,,,2021-06-01,A600702,0
1885,1885,202106金股.xlsx,2021/6/1,"招商银行
SH600036",SH600036,0.9432,0.0038,-0.0105,连续15个月推荐,5,银行,大市值,安信证券,,,2021-06-01,A600036,0
1886,1886,202106金股.xlsx,2021/6/1,"中兴通讯
SZ000063",SZ000063,0.1945,-0.026,-0.0223,连续4个月推荐,7,通信,大市值,安信证券,,,2021-06-01,A000063,0
1887,1887,202106金股.xlsx,2021/6/1,"中国中免
SH601888",SH601888,0.7208,-0.0264,-0.0275,连续14个月推荐,2,休闲服务,大市值,安信证券,,,2021-06-01,A601888,0
1888,1888,202106金股.xlsx,2021/6/1,"透景生命
SZ300642",SZ300642,0.9257,-0.051,-0.0429,连续2个月推荐,1,医药生物,小市值,安信证券,,,2021-06-01,A300642,0
1891,1891,202106金股.xlsx,2021/6/1,"洋河股份
SZ002304",SZ002304,0.7858,-0.0457,0.0233,连续2个月推荐,8,食品饮料,大市值,东亚前海证券,,,2021-06-01,A002304,0
1892,1892,202106金股.xlsx,2021/6/1,"迈瑞医疗
SZ300760",SZ300760,0.9586,-0.0183,0.0,连续2个月推荐,1,医药生物,大市值,东亚前海证券,,,2021-06-01,A300760,0
1894,1894,202106金股.xlsx,2021/6/1,"稳健医疗
SZ300888",SZ300888,0.3309,-0.0286,-0.0211,连续2个月推荐,1,纺织服装,小市值,东亚前海证券,,,2021-06-01,A300888,0
1896,1896,202106金股.xlsx,2021/6/1,"宁德时代
SZ300750",SZ300750,0.9623,-0.002,-0.0222,连续19个月推荐,5,电气设备,大市值,东亚前海证券,,,2021-06-01,A300750,0
1899,1899,202106金股.xlsx,2021/6/1,"用友网络
SH600588",SH600588,0.1919,-0.0464,-0.0703,连续2个月推荐,1,计算机,大市值,东亚前海证券,,,2021-06-01,A600588,0
1901,1901,202106金股.xlsx,2021/6/1,华测检测\nSZ300012,SZ300012,0.8679,0.0205,0.0095,连续4个月推荐,1,综合,中市值,方正证券,,,2021-06-01,A300012,0
1902,1902,202106金股.xlsx,2021/6/1,金山办公\n科688111,科688111,0.5125,-0.0247,0.0089,连续3个月推荐,2,计算机,小市值,方正证券,,,2021-06-01,A688111,0
1904,1904,202106金股.xlsx,2021/6/1,中国人保\nSH601319,SH601319,0.1318,-0.0065,-0.0081,连续2个月推荐,1,非银金融,中市值,方正证券,,,2021-06-01,A601319,0
1905,1905,202106金股.xlsx,2021/6/1,玲珑轮胎\nSH601966,SH601966,0.6901,0.0022,-0.0333,连续2个月推荐,3,化工,中市值,方正证券,,,2021-06-01,A601966,0
1910,1910,202106金股.xlsx,2021/6/1,金博股份\n科688598,科688598,0.6824,0.024,0.1882,连续3个月推荐,2,有色金属,小市值,平安证券,,,2021-06-01,A688598,0
1913,1913,202106金股.xlsx,2021/6/1,欣 旺 达\nSZ300207,SZ300207,0.7928,0.0088,0.0027,连续2个月推荐,1,电子,中市值,平安证券,,,2021-06-01,A300207,0
1914,1914,202106金股.xlsx,2021/6/1,贵州茅台\nSH600519,SH600519,0.6675,-0.0085,0.0018,连续16个月推荐,2,食品饮料,大市值,平安证券,,,2021-06-01,A600519,0
1915,1915,202106金股.xlsx,2021/6/1,当升科技\nSZ300073,SZ300073,0.6593,0.0041,-0.0067,连续3个月推荐,4,化工,中市值,平安证券,,,2021-06-01,A300073,0
1916,1916,202106金股.xlsx,2021/6/1,招商银行\nSH600036,SH600036,0.9432,0.0038,-0.0105,连续15个月推荐,5,银行,大市值,平安证券,,,2021-06-01,A600036,0
1917,1917,202106金股.xlsx,2021/6/1,紫光国微\nSZ002049,SZ002049,0.7686,-0.0306,-0.0227,连续6个月推荐,4,电子,中市值,平安证券,,,2021-06-01,A002049,0
1918,1918,202106金股.xlsx,2021/6/1,科大讯飞\nSZ002230,SZ002230,0.8913,-0.0128,-0.0285,连续8个月推荐,2,计算机,大市值,平安证券,,,2021-06-01,A002230,0
1919,1919,202106金股.xlsx,2021/6/1,东方财富\nSZ300059,SZ300059,0.8622,-0.023,-0.0365,连续18个月推荐,13,非银金融,大市值,平安证券,,,2021-06-01,A300059,0
1921,1921,202106金股.xlsx,2021/6/1,梦 百 合\nSH603313,SH603313,0.239,0.017,0.0442,连续2个月推荐,1,轻工制造,小市值,国金证券,,,2021-06-01,A603313,0
1922,1922,202106金股.xlsx,2021/6/1,洋河股份\nSZ002304,SZ002304,0.7858,-0.0457,0.0233,连续2个月推荐,8,食品饮料,大市值,国金证券,,,2021-06-01,A002304,0
1924,1924,202106金股.xlsx,2021/6/1,腾讯控股\nHK00700,HK00700,0.425,-0.0016,0.0129,连续5个月推荐,1,港股,小市值,国金证券,,,2021-06-01,AK00700,0
1925,1925,202106金股.xlsx,2021/6/1,凯 莱 英\nSZ002821,SZ002821,0.9891,-0.0172,0.0035,连续2个月推荐,1,医药生物,中市值,国金证券,,,2021-06-01,A002821,0
1926,1926,202106金股.xlsx,2021/6/1,新 洁 能\nSH605111,SH605111,0.7406,-0.0341,-0.0182,连续2个月推荐,1,电子,小市值,国金证券,,,2021-06-01,A605111,0
1927,1927,202106金股.xlsx,2021/6/1,珀 莱 雅\nSH603605,SH603605,0.4445,-0.0296,-0.0232,连续2个月推荐,2,化工,中市值,国金证券,,,2021-06-01,A603605,0
1932,1932,202107金股.xlsx,2021/7/1,"金博股份
科688598",科688598,0.9372,0.014,0.0851,连续4个月推荐,3,有色金属,小市值,长城证券,,,2021-07-01,A688598,0
1934,1934,202107金股.xlsx,2021/7/1,"拓邦股份
SZ002139",SZ002139,0.8628,0.0084,0.005,连续2个月推荐,1,电子,中市值,长城证券,,,2021-07-01,A002139,0
1935,1935,202107金股.xlsx,2021/7/1,"东方财富
SZ300059",SZ300059,0.9073,0.0025,-0.0064,连续19个月推荐,10,非银金融,大市值,长城证券,,,2021-07-01,A300059,0
1936,1936,202107金股.xlsx,2021/7/1,"五 粮 液
SZ000858",SZ000858,0.5009,-0.0053,-0.0632,连续16个月推荐,4,食品饮料,大市值,长城证券,,,2021-07-01,A000858,0
